2015, Abington, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8
2015, Agawam, 0.0, 3.8, 1.3, 0.0, 0.0, 0.0, 2.1
2015, Amesbury, 0.0, 0.0, 3.1, 0.0, 0.0, 0.0, 1.5
2015, Andover, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1
2015, Arlington, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2015, Ashland, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5
2015, Attleboro, 1.0, 1.3, 6.4, 1.4, 0.0, 25.0, 2.4
2015, Auburn, 0.0, 0.0, 2.6, 0.0, 0.0, 0.0, 0.5
2015, Avon, 1.2, 0.0, 8.3, 0.0, 0.0, 0.0, 5.2
2015, Barnstable, 1.8, 1.7, 3.6, 8.2, 10.0, 0.0, 1.8
2015, Bedford, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3
2015, Belchertown, 0.0, 0.0, 0.0, 6.7, 0.0, 0.0, 0.5
2015, Bellingham, 0.0, 0.0, 4.5, 0.0, 0.0, 0.0, 0.6
2015, Belmont, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1
2015, Beverly, 7.5, 0.0, 4.2, 8.3, 0.0, 0.0, 1.1
2015, Billerica, 0.0, 0.0, 2.5, 0.0, 0.0, 0.0, 1.6
2015, Boston, 6.4, 1.4, 6.2, 8.8, 3.0, 0.0, 4.4
2015, Bourne, 0.0, 0.0, 5.3, 0.0, 0.0, 0.0, 2.0
2015, Braintree, 1.1, 0.0, 1.8, 7.7, 0.0, 0.0, 0.7
2015, Brockton, 2.9, 1.9, 7.1, 0.7, 14.3, 14.3, 2.9
2015, Brookline, 0.0, 0.3, 0.0, 1.4, 0.0, 0.0, 0.4
2015, Burlington, 0.0, 0.0, 5.7, 0.0, 0.0, 0.0, 0.3
2015, Cambridge, 1.0, 0.9, 0.4, 0.0, 0.0, 0.0, 0.0
2015, Canton, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3
2015, Carver, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3
2015, Chelmsford, 3.1, 1.3, 2.0, 0.0, 0.0, 0.0, 0.6
2015, Chelsea, 2.9, 0.0, 8.8, 0.0, 100.0, 0.0, 3.1
2015, Chicopee, 4.1, 3.1, 6.8, 2.0, 0.0, 20.0, 2.5
2015, Clinton, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0
2015, Cohasset, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3
2015, Danvers, 8.3, 4.5, 8.5, 0.0, 0.0, 0.0, 1.0
2015, Dartmouth, 5.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8
2015, Dedham, 0.0, 0.0, 3.1, 0.0, 0.0, 0.0, 0.0
